OFFENSE_GROUP,DISTRICT,YEAR,MONTH,DAY,HOUR
Drug Violation,D14,2017,6,Saturday,11
Drug Violation,A1,2017,6,Friday,21
Drug Violation,C11,2017,6,Friday,21
Drug Violation,A15,2017,6,Friday,19
Drug Violation,B2,2017,6,Friday,19
Drug Violation,D14,2017,6,Friday,16
Drug Violation,C6,2017,6,Friday,18
Drug Violation,E5,2017,6,Friday,12
Drug Violation,D4,2017,6,Friday,2
Drug Violation,D4,2017,6,Thursday,20
Drug Violation,B2,2017,6,Thursday,17
Drug Violation,A1,2017,6,Thursday,16
Drug Violation,B2,2017,6,Thursday,16
Drug Violation,B2,2017,6,Thursday,16
Drug Violation,D4,2017,6,Thursday,15
Drug Violation,D4,2017,6,Thursday,15
Drug Violation,D4,2017,6,Thursday,14
Drug Violation,D4,2017,6,Thursday,14
Drug Violation,D4,2017,6,Thursday,14
Drug Violation,B2,2017,6,Thursday,4
Drug Violation,A1,2017,6,Thursday,2
Drug Violation,D4,2017,6,Thursday,0
Drug Violation,A1,2017,6,Wednesday,22
Drug Violation,A1,2017,6,Wednesday,22
Drug Violation,B2,2017,6,Wednesday,11
Drug Violation,C11,2017,6,Wednesday,17
Drug Violation,B3,2017,6,Wednesday,13
Drug Violation,E5,2017,6,Wednesday,17
Drug Violation,B3,2017,6,Wednesday,17
Drug Violation,C11,2017,6,Wednesday,16
Drug Violation,C6,2017,6,Wednesday,13
Drug Violation,A1,2017,6,Wednesday,12
Drug Violation,C11,2017,6,Wednesday,12
Drug Violation,B2,2017,6,Tuesday,19
Drug Violation,E13,2017,6,Tuesday,20
Drug Violation,D4,2017,6,Tuesday,20
Drug Violation,D4,2017,6,Tuesday,20
Drug Violation,D4,2017,6,Tuesday,20
Drug Violation,B3,2017,6,Tuesday,18
Drug Violation,B2,2017,6,Tuesday,19
Drug Violation,E13,2017,6,Tuesday,18
Drug Violation,A1,2017,6,Tuesday,17
Drug Violation,A1,2017,6,Tuesday,18
Drug Violation,B3,2017,6,Tuesday,17
Drug Violation,A7,2017,6,Tuesday,15
Drug Violation,C11,2017,6,Tuesday,15
Drug Violation,E13,2017,6,Tuesday,12
Drug Violation,E5,2017,6,Monday,22
Drug Violation,C11,2017,6,Monday,19
Drug Violation,C11,2017,6,Monday,19
Drug Violation,C11,2017,6,Monday,19
Drug Violation,C11,2017,6,Monday,19
Drug Violation,E18,2017,6,Monday,18
Drug Violation,E5,2017,6,Monday,18
Drug Violation,B3,2017,6,Monday,18
Drug Violation,B3,2017,6,Monday,18
Drug Violation,A7,2017,6,Monday,17
Drug Violation,A7,2017,6,Monday,17
Drug Violation,B3,2017,6,Monday,17
Drug Violation,B3,2017,6,Monday,17
Drug Violation,E18,2017,6,Monday,16
Drug Violation,E18,2017,6,Monday,16
Drug Violation,A15,2017,6,Monday,13
Drug Violation,E18,2017,6,Monday,13
Drug Violation,C11,2017,6,Monday,8
Drug Violation,D4,2017,6,Sunday,23
Drug Violation,C11,2017,6,Sunday,22
Drug Violation,C6,2017,6,Sunday,17
Drug Violation,A1,2017,6,Sunday,18
Drug Violation,D4,2017,6,Sunday,17
Drug Violation,D4,2017,6,Sunday,14
Drug Violation,E13,2017,6,Sunday,12
Drug Violation,E13,2017,6,Sunday,12
Drug Violation,B2,2017,6,Sunday,12
Drug Violation,B2,2017,6,Sunday,12
Drug Violation,A1,2017,6,Sunday,1
Drug Violation,A1,2017,6,Sunday,1
Drug Violation,A1,2017,6,Sunday,0
Drug Violation,D14,2017,6,Saturday,19
Drug Violation,A1,2017,6,Saturday,18
Drug Violation,E18,2017,6,Saturday,17
Drug Violation,C6,2017,6,Saturday,15
Drug Violation,C6,2017,6,Saturday,15
Drug Violation,B3,2017,6,Saturday,14
Drug Violation,C11,2017,6,Saturday,14
Drug Violation,C6,2017,6,Saturday,13
Drug Violation,B2,2017,6,Friday,20
Drug Violation,E5,2017,6,Friday,20
Drug Violation,D4,2017,6,Friday,17
Drug Violation,D4,2017,6,Friday,15
Drug Violation,A1,2017,6,Friday,14
Drug Violation,A1,2017,6,Friday,14
Drug Violation,A1,2017,6,Friday,14
Drug Violation,A1,2017,6,Friday,14
Drug Violation,B2,2017,6,Friday,16
Drug Violation,B2,2017,6,Friday,16
Drug Violation,D4,2017,6,Friday,12
Drug Violation,C11,2017,6,Friday,12
Drug Violation,E13,2017,6,Friday,12
Drug Violation,B3,2017,6,Friday,8
Drug Violation,B3,2017,6,Friday,8
Drug Violation,B3,2017,6,Friday,8
Drug Violation,B3,2017,6,Friday,8
Drug Violation,E5,2017,6,Thursday,18
Drug Violation,E5,2017,6,Thursday,18
Drug Violation,B3,2017,6,Thursday,18
Drug Violation,D4,2017,6,Thursday,18
Drug Violation,D4,2017,6,Thursday,18
Drug Violation,D4,2017,6,Thursday,17
Drug Violation,B2,2017,5,Wednesday,23
Drug Violation,B3,2017,5,Wednesday,22
Drug Violation,B2,2017,5,Wednesday,21
Drug Violation,A1,2017,5,Wednesday,20
Drug Violation,C11,2017,5,Wednesday,19
Drug Violation,C11,2017,5,Wednesday,19
Drug Violation,E13,2017,5,Wednesday,19
Drug Violation,E13,2017,5,Wednesday,16
Drug Violation,E13,2017,5,Wednesday,19
Drug Violation,E13,2017,5,Wednesday,17
Drug Violation,B2,2017,5,Wednesday,15
Drug Violation,B2,2017,5,Wednesday,15
Drug Violation,E18,2017,5,Wednesday,14
Drug Violation,B2,2017,5,Wednesday,13
Drug Violation,C6,2017,5,Wednesday,12
Drug Violation,C11,2017,5,Wednesday,9
Drug Violation,C11,2017,5,Wednesday,9
Drug Violation,C11,2017,5,Wednesday,9
Drug Violation,A7,2017,5,Tuesday,20
Drug Violation,B3,2017,5,Tuesday,17
Drug Violation,B3,2017,5,Tuesday,17
Drug Violation,D14,2017,5,Tuesday,17
Drug Violation,D14,2017,5,Tuesday,17
Drug Violation,D14,2017,5,Tuesday,17
Drug Violation,D14,2017,5,Tuesday,17
Drug Violation,C11,2017,5,Tuesday,16
Drug Violation,C11,2017,5,Tuesday,16
Drug Violation,E18,2017,5,Tuesday,13
Drug Violation,E18,2017,5,Tuesday,13
Drug Violation,C6,2018,5,Wednesday,16
Drug Violation,C6,2018,5,Wednesday,16
Drug Violation,A1,2017,5,Monday,17
Drug Violation,A1,2017,5,Monday,17
Drug Violation,A1,2017,5,Monday,17
Drug Violation,B3,2017,5,Monday,18
Drug Violation,B3,2017,5,Monday,16
Drug Violation,B2,2017,5,Monday,18
Drug Violation,E13,2017,5,Monday,14
Drug Violation,D4,2017,5,Sunday,21
Drug Violation,C6,2017,5,Monday,0
Drug Violation,C6,2017,5,Monday,0
Drug Violation,B2,2017,5,Sunday,22
Drug Violation,A1,2017,5,Sunday,10
Drug Violation,B2,2017,5,Saturday,22
Drug Violation,B2,2017,5,Saturday,7
Drug Violation,A1,2017,5,Saturday,18
Drug Violation,A1,2017,5,Saturday,18
Drug Violation,E13,2017,5,Saturday,16
Drug Violation,E13,2017,5,Saturday,15
Drug Violation,C11,2017,5,Saturday,13
Drug Violation,C11,2017,5,Saturday,6
Drug Violation,B2,2017,5,Saturday,0
Drug Violation,E13,2017,5,Friday,21
Drug Violation,E13,2017,5,Friday,21
Drug Violation,E13,2017,5,Friday,19
Drug Violation,E13,2017,5,Friday,19
Drug Violation,E13,2017,5,Friday,19
Drug Violation,C11,2017,5,Friday,18
Drug Violation,A1,2017,5,Friday,17
Drug Violation,A1,2017,5,Friday,17
Drug Violation,A1,2017,5,Friday,17
Drug Violation,A1,2017,5,Friday,17
Drug Violation,D4,2017,5,Friday,17
Drug Violation,D4,2017,5,Friday,17
Drug Violation,E5,2017,5,Friday,17
Drug Violation,B3,2017,5,Friday,17
Drug Violation,B2,2017,5,Friday,15
Drug Violation,B2,2017,5,Friday,15
Drug Violation,D4,2017,5,Friday,11
Drug Violation,C6,2017,5,Thursday,19
Drug Violation,A1,2017,5,Thursday,20
Drug Violation,B3,2017,5,Thursday,20
Drug Violation,B3,2017,5,Thursday,20
Drug Violation,D4,2017,5,Thursday,19
Drug Violation,D4,2017,5,Thursday,19
Drug Violation,B2,2017,5,Thursday,18
Drug Violation,D14,2017,5,Thursday,17
Drug Violation,A1,2017,5,Thursday,17
Drug Violation,C6,2017,5,Thursday,14
Drug Violation,C6,2017,5,Thursday,14
Drug Violation,C6,2017,5,Thursday,14
Drug Violation,C6,2017,5,Thursday,14
Drug Violation,E13,2017,5,Thursday,15
Drug Violation,D4,2017,5,Thursday,12
Drug Violation,D4,2017,5,Thursday,12
Drug Violation,C11,2017,5,Wednesday,18
Drug Violation,B3,2017,5,Wednesday,19
Drug Violation,B3,2017,5,Wednesday,18
Drug Violation,B3,2017,5,Wednesday,18
Drug Violation,B3,2017,5,Wednesday,18
Drug Violation,E5,2017,5,Wednesday,18
Drug Violation,C11,2017,5,Wednesday,17
Drug Violation,D14,2017,5,Wednesday,18
Drug Violation,B2,2017,5,Wednesday,18
Drug Violation,A7,2017,5,Wednesday,12
Drug Violation,E13,2017,5,Wednesday,17
Drug Violation,E18,2017,5,Wednesday,17
Drug Violation,E18,2017,5,Wednesday,17
Drug Violation,E13,2017,5,Wednesday,18
Drug Violation,D4,2017,5,Wednesday,8
Drug Violation,D4,2017,5,Wednesday,8
Drug Violation,D4,2017,5,Wednesday,8
Drug Violation,C11,2017,5,Wednesday,6
Drug Violation,A7,2017,5,Wednesday,0
Drug Violation,E13,2017,5,Tuesday,21
Drug Violation,B2,2017,5,Tuesday,20
Drug Violation,B3,2017,5,Tuesday,20
Drug Violation,C6,2017,5,Tuesday,18
Drug Violation,A1,2017,5,Tuesday,17
Drug Violation,A1,2017,5,Tuesday,17
Drug Violation,A1,2017,5,Tuesday,18
Drug Violation,A7,2017,5,Tuesday,17
Drug Violation,E18,2017,5,Tuesday,18
Drug Violation,E18,2017,5,Tuesday,18
Drug Violation,E13,2017,5,Tuesday,12
Drug Violation,C11,2017,5,Tuesday,11
Drug Violation,A1,2017,5,Tuesday,5
Drug Violation,D4,2017,5,Tuesday,1
Drug Violation,C6,2017,5,Monday,21
Drug Violation,A1,2017,5,Monday,20
Drug Violation,A1,2017,5,Monday,20
Drug Violation,A1,2017,5,Monday,20
Drug Violation,A1,2017,5,Monday,20
Drug Violation,D4,2017,5,Monday,18
Drug Violation,D4,2017,5,Monday,18
Drug Violation,D4,2017,5,Monday,18
Drug Violation,A7,2017,5,Monday,17
Drug Violation,A7,2017,5,Monday,17
Drug Violation,B2,2017,5,Monday,17
Drug Violation,E18,2017,5,Monday,16
Drug Violation,D14,2017,5,Monday,16
Drug Violation,D14,2017,5,Monday,16
Drug Violation,E5,2017,5,Monday,16
Drug Violation,A1,2017,5,Sunday,17
Drug Violation,E5,2017,5,Sunday,13
Drug Violation,D14,2017,5,Saturday,23
Drug Violation,C6,2017,5,Saturday,19
Drug Violation,D4,2017,5,Saturday,14
Drug Violation,E13,2017,5,Saturday,18
Drug Violation,E13,2017,5,Saturday,18
Drug Violation,C11,2017,5,Saturday,4
Drug Violation,A1,2017,5,Saturday,2
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,20
Drug Violation,B3,2017,5,Friday,19
Drug Violation,C6,2017,5,Friday,19
Drug Violation,E18,2018,6,Monday,12
Drug Violation,E18,2018,6,Monday,12
Drug Violation,E18,2018,6,Monday,12
Drug Violation,E18,2018,6,Monday,12
Drug Violation,C11,2017,5,Friday,18
Drug Violation,E13,2017,5,Friday,17
Drug Violation,E5,2017,5,Friday,17
Drug Violation,C11,2017,5,Friday,13
Drug Violation,C11,2017,5,Friday,13
Drug Violation,A15,2017,5,Friday,12
Drug Violation,E5,2017,5,Friday,10
Drug Violation,B3,2017,5,Thursday,20
Drug Violation,B3,2017,5,Thursday,20
Drug Violation,B3,2017,5,Thursday,20
Drug Violation,E13,2017,5,Thursday,20
Drug Violation,A1,2017,5,Thursday,19
Drug Violation,A7,2017,5,Thursday,17
Drug Violation,D14,2017,5,Thursday,19
Drug Violation,D14,2017,5,Thursday,17
Drug Violation,C6,2017,5,Thursday,18
Drug Violation,C6,2017,5,Thursday,18
Drug Violation,B2,2017,5,Thursday,17
Drug Violation,C11,2017,5,Thursday,15
Drug Violation,C11,2017,5,Thursday,15
Drug Violation,A15,2017,5,Thursday,13
Drug Violation,A15,2017,5,Thursday,13
Drug Violation,C11,2017,5,Thursday,12
Drug Violation,B2,2017,5,Thursday,11
Drug Violation,B2,2017,5,Thursday,11
Drug Violation,A1,2017,5,Thursday,1
Drug Violation,A1,2017,5,Thursday,1
Drug Violation,A1,2017,5,Thursday,1
Drug Violation,D4,2017,5,Wednesday,22
Drug Violation,B2,2017,5,Wednesday,22
Drug Violation,C11,2017,5,Wednesday,20
Drug Violation,C6,2017,5,Wednesday,19
Drug Violation,D4,2017,5,Wednesday,19
Drug Violation,D14,2017,5,Wednesday,18
Drug Violation,A1,2017,5,Wednesday,18
Drug Violation,A1,2017,5,Wednesday,18
Drug Violation,E18,2017,5,Wednesday,17
Drug Violation,E18,2017,5,Wednesday,17
Drug Violation,E18,2017,5,Wednesday,17
Drug Violation,E18,2017,5,Wednesday,17
Drug Violation,B2,2017,5,Wednesday,16
Drug Violation,B2,2017,5,Wednesday,17
Drug Violation,E13,2017,5,Wednesday,17
Drug Violation,C11,2017,5,Wednesday,16
Drug Violation,E13,2017,5,Wednesday,16
Drug Violation,E13,2017,5,Wednesday,16
Drug Violation,D14,2017,5,Wednesday,13
Drug Violation,E5,2017,5,Wednesday,13
Drug Violation,E5,2017,5,Tuesday,1
Drug Violation,D4,2017,5,Wednesday,9
Drug Violation,C11,2017,5,Wednesday,10
Drug Violation,C11,2017,5,Wednesday,10
Drug Violation,C6,2017,5,Wednesday,9
Drug Violation,A1,2017,5,Wednesday,0
Drug Violation,D4,2017,5,Tuesday,12
Drug Violation,D4,2017,5,Tuesday,12
Drug Violation,D4,2017,5,Tuesday,18
Drug Violation,D4,2017,5,Tuesday,18
Drug Violation,A1,2017,5,Tuesday,18
Drug Violation,A1,2017,5,Tuesday,18
Drug Violation,C6,2017,5,Tuesday,18
Drug Violation,C6,2017,5,Tuesday,18
Drug Violation,D4,2017,5,Tuesday,18
Drug Violation,E18,2017,5,Tuesday,17
Drug Violation,E18,2017,5,Tuesday,17
Drug Violation,B2,2017,5,Tuesday,17
Drug Violation,D14,2017,5,Tuesday,16
Drug Violation,C6,2017,5,Tuesday,15
Drug Violation,E13,2017,5,Tuesday,9
Drug Violation,C11,2017,5,Tuesday,7
Drug Violation,E18,2017,5,Monday,18
Drug Violation,A1,2017,5,Monday,18
Drug Violation,E18,2017,5,Monday,17
Drug Violation,C11,2017,5,Monday,14
Drug Violation,D4,2017,5,Monday,13
Drug Violation,C11,2017,5,Sunday,18
Drug Violation,B3,2017,5,Sunday,17
Drug Violation,C6,2017,5,Sunday,8
Drug Violation,A1,2017,5,Sunday,6
Drug Violation,D14,2017,5,Sunday,0
Drug Violation,E13,2017,5,Saturday,20
Drug Violation,E13,2017,5,Saturday,16
Drug Violation,D14,2017,5,Saturday,18
Drug Violation,C11,2017,5,Saturday,18
Drug Violation,C6,2017,5,Saturday,15
Drug Violation,C11,2017,5,Saturday,17
Drug Violation,C11,2017,5,Saturday,16
Drug Violation,C11,2017,5,Saturday,16
Drug Violation,C6,2017,5,Saturday,16
Drug Violation,E5,2017,5,Saturday,16
Drug Violation,E5,2017,5,Saturday,16
Drug Violation,E5,2017,5,Saturday,16
Drug Violation,E5,2017,5,Saturday,16
Drug Violation,B3,2017,5,Saturday,13
Drug Violation,C11,2017,5,Saturday,13
Drug Violation,B3,2017,5,Saturday,14
Drug Violation,E5,2017,5,Friday,22
Drug Violation,B3,2017,5,Friday,21
Drug Violation,C6,2017,5,Friday,21
Drug Violation,E13,2017,5,Friday,20
Drug Violation,E13,2017,5,Friday,18
Drug Violation,B2,2017,5,Friday,20
Drug Violation,C6,2017,5,Friday,19
Drug Violation,C6,2017,5,Friday,19
Drug Violation,E18,2017,5,Friday,18
Drug Violation,E18,2017,5,Friday,18
Drug Violation,D14,2017,5,Friday,17
Drug Violation,D14,2017,5,Friday,17
Drug Violation,C6,2017,5,Friday,15
Drug Violation,B3,2017,5,Friday,11
Drug Violation,B2,2017,5,Friday,9
Drug Violation,B2,2017,5,Friday,6
Drug Violation,A15,2017,5,Thursday,22
Drug Violation,E13,2017,5,Thursday,0
Drug Violation,D14,2017,5,Thursday,20
Drug Violation,B2,2017,5,Wednesday,18
Drug Violation,E13,2017,5,Thursday,20
Drug Violation,C11,2017,5,Thursday,20
Drug Violation,E5,2017,5,Thursday,17
Drug Violation,E18,2017,5,Thursday,17
Drug Violation,A1,2017,5,Thursday,17
Drug Violation,A1,2017,5,Thursday,17
Drug Violation,B3,2017,5,Thursday,16
Drug Violation,B3,2017,5,Thursday,16
Drug Violation,D4,2017,5,Thursday,10
Drug Violation,D4,2017,5,Thursday,10
Drug Violation,E18,2017,5,Thursday,10
Drug Violation,C11,2017,5,Thursday,2
Drug Violation,C11,2017,5,Thursday,2
Drug Violation,E5,2017,5,Thursday,1
Drug Violation,A1,2017,5,Wednesday,19
Drug Violation,A1,2017,5,Wednesday,19
Drug Violation,B2,2017,5,Wednesday,18
Drug Violation,E13,2017,5,Wednesday,17
Drug Violation,D4,2017,5,Wednesday,17
Drug Violation,B3,2017,5,Wednesday,17
Drug Violation,A7,2017,5,Wednesday,16
Drug Violation,D4,2017,5,Wednesday,15
Drug Violation,C11,2017,5,Wednesday,12
Drug Violation,E18,2017,5,Wednesday,11
Drug Violation,E18,2017,5,Wednesday,11
Drug Violation,E5,2017,5,Wednesday,10
Drug Violation,E13,2017,5,Wednesday,1
Drug Violation,D4,2017,5,Tuesday,17
Drug Violation,E13,2017,5,Tuesday,18
Drug Violation,E13,2017,5,Tuesday,18
Drug Violation,C11,2017,5,Tuesday,17
Drug Violation,C6,2017,5,Tuesday,16
Drug Violation,A1,2017,5,Tuesday,16
Drug Violation,A1,2017,5,Tuesday,16
Drug Violation,A1,2017,5,Tuesday,16
Drug Violation,A1,2017,5,Tuesday,16
Drug Violation,A1,2017,5,Tuesday,16
Drug Violation,E18,2017,5,Tuesday,14
Drug Violation,B2,2017,5,Tuesday,14
Drug Violation,D4,2017,5,Tuesday,14
Drug Violation,A1,2017,5,Tuesday,13
Drug Violation,A1,2017,5,Tuesday,13
Drug Violation,A1,2017,5,Tuesday,13
Drug Violation,A1,2017,5,Tuesday,13
Drug Violation,A1,2017,5,Tuesday,9
Drug Violation,A1,2017,5,Monday,20
Drug Violation,C11,2017,5,Monday,17
Drug Violation,C11,2017,5,Monday,17
Drug Violation,B3,2017,5,Monday,17
Drug Violation,C11,2017,5,Monday,16
Drug Violation,A1,2017,5,Monday,16
Drug Violation,A1,2017,5,Monday,16
Drug Violation,E13,2017,5,Monday,16
Drug Violation,D4,2017,5,Monday,2
Drug Violation,A1,2017,5,Monday,13
Drug Violation,A1,2017,5,Monday,13
Drug Violation,D4,2017,5,Monday,11
Drug Violation,D4,2017,5,Monday,11
Drug Violation,D4,2017,5,Monday,11
Drug Violation,A1,2017,5,Monday,11
Drug Violation,A1,2017,5,Monday,11
Drug Violation,A7,2017,5,Monday,10
Drug Violation,B2,2017,5,Monday,1
Drug Violation,E18,2017,5,Sunday,20
Drug Violation,B3,2017,5,Sunday,19
Drug Violation,B2,2017,5,Sunday,17
Drug Violation,B2,2017,5,Sunday,17
Drug Violation,B2,2017,5,Sunday,17
Drug Violation,E5,2017,5,Sunday,15
Drug Violation,B3,2017,5,Saturday,20
Drug Violation,B3,2017,5,Saturday,19
Drug Violation,B3,2017,5,Saturday,19
Drug Violation,B3,2017,5,Saturday,20
Drug Violation,C11,2017,5,Saturday,19
Drug Violation,E13,2017,5,Saturday,17
Drug Violation,E13,2017,5,Saturday,17
Drug Violation,E13,2017,5,Saturday,17
Drug Violation,A7,2017,5,Saturday,16
Drug Violation,E13,2018,1,Monday,15
Drug Violation,D14,2017,5,Saturday,12
Drug Violation,D4,2017,5,Saturday,7
Drug Violation,B2,2017,5,Friday,20
Drug Violation,B3,2017,5,Friday,19
Drug Violation,B3,2017,5,Friday,19
Drug Violation,C6,2017,5,Friday,19
Drug Violation,A1,2017,5,Friday,18
Drug Violation,A1,2017,5,Friday,18
Drug Violation,A1,2017,5,Friday,18
Drug Violation,E13,2017,5,Friday,17
Drug Violation,D4,2017,5,Friday,11
Drug Violation,B2,2017,5,Friday,7
Drug Violation,B2,2017,5,Friday,7
Drug Violation,D4,2017,5,Friday,9
Drug Violation,B2,2017,5,Friday,8
Drug Violation,B2,2017,5,Friday,8
Drug Violation,C6,2017,5,Friday,2
Drug Violation,D4,2017,5,Friday,0
Drug Violation,E18,2017,5,Thursday,20
Drug Violation,E18,2017,5,Thursday,20
Drug Violation,E18,2017,5,Thursday,20
Drug Violation,C6,2017,5,Thursday,20
Drug Violation,A1,2017,5,Thursday,18
Drug Violation,A1,2017,5,Thursday,19
Drug Violation,A7,2017,5,Thursday,19
Drug Violation,A7,2017,5,Thursday,18
Drug Violation,E5,2017,5,Thursday,16
Drug Violation,E5,2017,5,Thursday,16
Drug Violation,E5,2017,5,Thursday,16
Drug Violation,D4,2017,5,Thursday,14
Drug Violation,D4,2017,5,Thursday,14
Drug Violation,D4,2017,5,Thursday,14
Drug Violation,D14,2017,5,Thursday,17
Drug Violation,D14,2017,5,Thursday,17
Drug Violation,E5,2017,5,Thursday,16
Drug Violation,A7,2017,5,Thursday,16
Drug Violation,B2,2017,5,Thursday,16
Drug Violation,B2,2017,5,Thursday,14
Drug Violation,B2,2017,5,Thursday,16
Drug Violation,D4,2017,5,Thursday,10
Drug Violation,A1,2017,5,Thursday,9
Drug Violation,A1,2017,5,Thursday,9
Drug Violation,C11,2017,5,Thursday,4
Drug Violation,A1,2017,5,Wednesday,16
Drug Violation,B2,2017,5,Wednesday,19
Drug Violation,E5,2017,5,Wednesday,19
Drug Violation,E5,2017,5,Wednesday,19
Drug Violation,D4,2017,5,Wednesday,17
Drug Violation,D4,2017,5,Wednesday,17
Drug Violation,B3,2017,6,Thursday,6
Drug Violation,B3,2017,6,Thursday,6
Drug Violation,D4,2017,5,Wednesday,10
Drug Violation,C11,2017,5,Wednesday,6
Drug Violation,C11,2017,5,Wednesday,6
Drug Violation,C11,2017,5,Wednesday,6
Drug Violation,C11,2017,5,Wednesday,6
Drug Violation,C11,2017,5,Wednesday,6
Drug Violation,C11,2017,5,Wednesday,4
Drug Violation,E13,2017,5,Tuesday,19
Drug Violation,C11,2017,5,Tuesday,19
Drug Violation,A1,2017,5,Tuesday,18
Drug Violation,E13,2017,5,Tuesday,18
Drug Violation,D4,2017,5,Tuesday,17
Drug Violation,B3,2017,5,Tuesday,19
Drug Violation,B3,2017,5,Tuesday,18
Drug Violation,C6,2017,5,Tuesday,18
Drug Violation,A7,2018,3,Wednesday,6
Drug Violation,A7,2018,3,Wednesday,6
Drug Violation,A1,2017,5,Tuesday,13
Drug Violation,A1,2017,5,Tuesday,13
Drug Violation,D4,2017,5,Tuesday,17
Drug Violation,D4,2017,5,Tuesday,17
Drug Violation,D4,2017,5,Tuesday,17
Drug Violation,B2,2017,5,Tuesday,16
Drug Violation,C6,2017,5,Tuesday,16
Drug Violation,D4,2017,5,Tuesday,11
Drug Violation,D4,2017,5,Tuesday,10
Drug Violation,A1,2017,5,Tuesday,6
Drug Violation,A7,2017,5,Monday,18
Drug Violation,C6,2017,5,Monday,18
Drug Violation,B3,2017,5,Monday,18
Drug Violation,B3,2017,5,Monday,18
Drug Violation,D4,2017,5,Monday,17
Drug Violation,D4,2017,5,Monday,17
Drug Violation,D4,2017,5,Monday,17
Drug Violation,D4,2017,5,Monday,17
Drug Violation,D4,2017,5,Monday,17
Drug Violation,C11,2017,5,Monday,16
Drug Violation,D4,2017,5,Monday,17
Drug Violation,D4,2017,5,Monday,17
Drug Violation,A1,2017,5,Monday,1
Drug Violation,A1,2017,5,Monday,1
Drug Violation,B2,2017,4,Sunday,20
Drug Violation,D14,2017,4,Sunday,19
Drug Violation,E13,2017,4,Sunday,16
Drug Violation,E13,2017,4,Sunday,18
Drug Violation,B3,2017,4,Sunday,15
Drug Violation,B3,2017,4,Sunday,15
Drug Violation,C11,2017,4,Sunday,0
Drug Violation,B2,2017,4,Saturday,17
Drug Violation,C6,2017,4,Saturday,14
Drug Violation,E18,2017,4,Saturday,19
Drug Violation,E18,2017,4,Saturday,19
Drug Violation,C6,2017,4,Saturday,17
Drug Violation,D14,2017,4,Saturday,19
Drug Violation,D14,2017,4,Saturday,19
Drug Violation,A1,2017,4,Saturday,18
Drug Violation,A1,2017,4,Saturday,18
Drug Violation,E5,2017,4,Saturday,17
Drug Violation,D14,2017,4,Saturday,17
Drug Violation,D14,2017,4,Saturday,17
